oh_id,member_id,office_id,start_date,end_date,in_cabinet,estimated_end_date,estimated_start_date
9571,3426,60,1836-11-10,1839-02-11,0,0,0
9572,3426,61,1837-02-03,1838-07-11,0,0,0
9573,3805,60,1842-01-01,1842-09-21,0,0,1
9574,3805,61,1842-01-01,1842-11-10,0,0,1
9575,3892,60,1853-04-01,1855-03-01,0,0,0
9576,3892,61,1855-03-01,1856-03-01,0,0,0
9577,4119,60,1852-02-01,1852-12-17,0,0,0
9578,4119,61,1858-02-21,1859-06-11,0,0,0
9579,4385,60,1859-01-01,1859-01-01,0,0,1
9580,4313,60,1859-02-01,1859-07-31,0,0,0
9581,4772,60,1860-02-01,1860-12-31,0,0,0
9582,4772,61,1861-01-01,1865-01-01,0,0,0
9583,4861,60,1866-08-03,1866-11-08,0,0,0
9584,4861,61,1866-01-01,1866-07-25,0,0,1
9585,5435,60,1872-11-18,1874-02-17,0,0,0
9586,5435,61,1880-05-10,1881-11-17,0,0,0
9587,6092,60,1880-01-01,1880-05-24,0,0,1
9588,6092,61,1887-08-15,1890-08-15,0,0,0
9589,5729,60,1880-05-24,1881-11-18,0,0,0
9590,5729,61,1881-11-17,1883-01-03,0,0,0
9591,5890,60,1883-12-19,1885-01-01,0,0,0
9592,6354,60,1888-08-15,1890-08-15,0,0,0
9593,6354,61,1890-08-15,1892-08-11,0,0,0
9594,7206,61,1895-07-08,1905-12-04,0,0,0
9595,7206,60,1890-08-15,1892-06-15,0,0,0
9596,7222,60,1892-01-01,1892-06-15,0,0,1
9597,7563,60,1895-08-28,1898-03-03,0,0,0
9598,7523,60,1897-01-01,1897-12-31,0,1,1
9605,3429,61,1838-07-11,1840-08-11,0,0,0
9606,4097,61,1850-09-23,1852-02-21,0,0,0
9607,4993,61,1866-07-25,1866-11-01,0,0,0
9608,5009,61,1867-01-01,1867-06-01,0,1,0
9609,5537,61,1877-02-15,1880-04-21,0,0,0
9610,5537,67,1885-01-01,1892-12-31,0,1,1
9611,5537,67,1895-01-01,1905-12-31,0,1,1
9612,8253,61,1905-12-20,1909-12-02,0,0,0
9614,6151,62,1892-01-01,1895-12-31,0,1,1
9615,3733,64,1859-01-01,1859-06-24,0,0,1
9616,4822,64,1880-05-03,1884-11-07,0,0,0
9617,5837,64,1892-08-18,1895-06-21,1,0,0
9618,5837,75,1886-01-01,1886-12-31,0,1,1
9619,5837,87,1886-01-01,1892-12-31,0,1,1
9620,5837,93,1886-01-01,1886-12-31,0,1,1
9621,7255,82,1895-01-01,1900-12-31,0,1,1
9622,7255,85,1900-01-01,1903-10-12,0,0,1
9623,7255,64,1903-10-09,1905-12-04,1,0,0
9629,5766,66,1903-04-10,1903-10-09,0,0,0
9636,5247,67,1900-01-01,1905-12-31,0,1,1
9637,3845,68,1840-05-09,1841-08-30,0,0,0
9638,3845,68,1846-07-06,1850-02-07,0,0,0
9639,6380,68,1888-10-27,1890-10-31,0,0,0
9641,7899,68,1909-02-18,1913-10-30,0,0,0
9643,5750,70,1894-05-01,1895-06-21,0,0,0
9644,3939,71,1839-01-01,1847-12-31,0,1,1
9645,4035,72,1859-01-01,,0,0,1
9646,4153,73,1852-01-01,,0,0,1
9663,5771,73,1885-01-01,,0,0,1
9664,6253,73,1886-01-01,1892-12-31,0,1,1
9665,6314,73,1887-01-01,1892-12-31,0,1,1
9666,6314,73,1895-01-01,1900-12-31,0,1,1
9667,6309,73,1887-01-01,1892-12-31,0,1,1
9669,6395,73,1896-01-01,1901-12-31,0,1,1
9670,6395,73,1888-01-01,1892-12-31,0,1,1
9671,7843,73,1895-01-01,1898-12-31,0,1,1
9672,7843,73,1900-01-01,1903-12-31,0,1,1
9674,7660,73,1895-01-01,,0,0,1
9675,7750,73,1895-01-01,1898-12-31,0,1,1
9676,7591,73,1897-01-01,1899-12-31,0,1,1
9677,7968,73,1900-01-01,1903-12-31,0,1,1
9678,6399,73,1901-01-01,1903-12-31,0,1,1
9679,8187,73,1906-01-01,1909-12-31,0,1,1
9680,8187,73,1909-01-01,1910-12-31,0,1,1
9681,8137,73,1906-01-01,1909-12-31,0,1,1
9682,8326,73,1906-01-01,1908-12-31,0,1,1
9683,8336,73,1908-01-01,1910-12-31,0,1,1
9684,8226,73,1908-01-01,1915-12-31,0,1,1
9685,8091,73,1908-01-01,1915-12-31,0,1,1
9686,8235,73,1908-01-01,1910-12-31,0,1,1
9687,8505,73,1909-01-01,1918-12-31,0,1,1
9688,8381,73,1909-01-01,1909-12-31,0,1,1
9690,8399,73,1909-01-01,1910-12-31,0,1,1
9753,4541,75,1868-01-01,1868-12-31,0,1,1
9754,7256,75,1905-01-01,1908-12-31,0,1,1
9755,7256,93,1905-01-01,1908-12-31,0,1,1
9763,5304,80,1895-01-01,1895-12-31,0,1,1
9764,5304,90,1900-11-16,1903-05-20,1,0,0
9765,4560,81,1874-03-04,1880-04-21,0,0,0
9766,5772,93,1886-01-01,1890-12-31,0,1,1
9767,5772,81,1884-01-01,1885-07-01,0,0,1
9768,5687,81,1885-07-01,1886-01-28,0,0,0
9769,5687,81,1886-01-01,1886-02-15,0,0,1
9770,6438,81,1905-12-18,1915-05-25,0,0,0
9771,4622,82,1865-04-21,1866-06-26,0,0,0
9772,5644,82,1886-02-13,1886-07-20,0,0,0
9773,7368,82,1905-12-21,1909-07-07,0,0,0
9781,4814,85,1877-08-13,1880-04-21,0,0,0
9782,5948,85,1895-07-03,1903-10-12,0,0,0
9783,6289,85,1903-10-12,1905-12-04,0,0,0
9789,4855,46,1874-01-01,1880-12-31,0,1,1
9793,7262,88,1908-04-12,1912-02-13,1,0,0
9794,7262,87,1906-01-01,1906-12-31,0,1,1
9805,7529,89,1905-01-01,1906-12-31,0,1,1
9806,6270,89,1906-01-01,1910-12-31,0,1,1
9808,6155,90,1892-08-25,1895-06-21,0,0,0
9813,5754,94,1895-01-01,1902-12-31,0,1,1
9814,5927,96,1895-01-01,1900-12-31,0,1,1
9816,6367,99,1891-01-01,1892-12-31,0,1,1
9822,8001,107,1900-01-01,1902-12-31,0,1,1
9827,3567,131,1853-01-05,1858-02-21,0,0,0
9828,3790,82,1853-01-01,1855-03-07,0,0,0
9829,3911,82,1853-01-01,1854-03-06,0,0,0
9830,3984,82,1854-03-06,1855-04-16,0,0,0
9831,3126,44,1852-12-28,1858-02-21,1,0,0
9832,1885,84,1854-06-12,1855-01-30,1,0,0
9833,6592,37,1853-01-04,1855-12-07,1,0,0
9834,1584,132,1852-12-28,1855-01-30,1,0,0
9835,3446,133,1852-12-28,1855-02-16,0,0,0
9836,6580,21,1853-02-21,1858-02-21,1,0,0
9837,3370,134,1852-12-28,1855-12-31,0,1,0
9838,4084,136,1852-12-28,1855-01-30,0,0,0
9839,4084,138,1854-06-12,1855-01-30,0,0,0
9840,3346,81,1852-12-30,1855-01-30,0,0,0
9841,4218,161,1852-12-30,1855-01-30,0,0,0
9842,2595,39,1853-01-03,1854-06-21,0,0,0
9843,3445,39,1854-06-21,1855-01-30,1,0,0
9844,3241,25,1852-12-30,1855-01-30,1,0,0
9845,2930,48,1853-01-05,1855-07-21,1,0,0
9846,2116,141,1852-09-30,1855-06-28,0,0,0
9847,4198,42,1853-01-05,1855-01-30,0,0,0
9848,3963,40,1852-12-30,1855-01-30,0,0,0
9849,4075,144,1853-01-07,1856-05-09,0,0,0
9850,2283,146,1853-01-15,1858-02-21,0,0,0
9851,2556,147,1853-01-21,1858-02-21,0,0,0
9852,2731,150,1852-12-30,1858-02-21,0,0,0
9853,3518,151,1852-12-30,1858-02-21,0,0,0
9854,3121,70,1853-01-13,1858-02-21,0,0,0
9855,2711,70,1853-01-13,1858-02-21,0,0,0
9856,1664,2,1834-12-10,1835-04-08,1,0,0
9857,1664,59,1834-12-10,1835-04-08,1,0,0
9858,1664,84,1834-12-10,1835-04-08,1,0,0
9859,1664,1,1834-12-10,1835-04-08,1,0,0
9860,2884,66,1834-12-20,1835-04-08,0,0,0
9861,1703,131,1834-12-19,1835-04-08,0,0,0
9862,1975,82,1834-12-26,1835-04-08,0,0,0
9863,3116,82,1834-12-26,1835-04-08,0,0,0
9864,2585,82,1834-12-26,1835-04-08,0,0,0
9865,3114,82,1834-12-26,1835-04-08,0,0,0
9866,3104,82,1834-12-26,1835-01-27,0,0,0
9867,2898,82,1835-03-14,1835-04-08,0,0,0
9868,1995,44,1834-11-21,1834-12-09,1,0,0
9869,6541,37,1834-12-15,1835-04-08,1,0,0
9870,1824,132,1834-12-15,1835-04-08,1,0,0
9871,1299,21,1834-11-17,1834-12-09,1,0,0
9872,1299,130,1834-11-17,1834-12-09,1,0,0
9873,2628,134,1834-12-17,1835-04-08,0,0,0
9874,6511,135,1834-12-20,1835-04-08,1,0,0
9875,3104,136,1835-01-27,1835-04-08,0,0,0
9876,2641,81,1834-12-22,1835-04-08,0,0,0
9877,2714,17,1834-12-20,1835-01-08,0,0,0
9878,3241,17,1835-01-08,1835-04-08,0,0,0
9879,2355,141,1834-12-18,1835-04-08,1,0,0
9880,2798,155,1835-01-12,1835-04-08,0,0,0
9881,1203,42,1834-12-22,1835-04-08,0,0,0
9882,3342,143,1834-12-22,1835-04-08,0,0,0
9883,2179,156,1834-12-23,1835-04-08,1,0,0
9884,3008,25,1834-12-16,1835-04-08,1,0,0
9885,2213,32,1834-12-16,1835-04-08,0,0,0
9886,1073,140,1835-01-01,1835-04-08,0,0,0
9887,1475,157,1834-12-23,1835-04-08,0,0,0
9888,1023,64,1834-12-23,1835-04-08,0,0,0
9889,2777,12,1834-12-17,1835-04-08,0,0,0
9890,2680,146,1834-12-15,1835-04-08,0,0,0
9891,1315,31,1826-05-27,1841-08-30,0,0,0
9892,1198,149,1835-01-05,1835-04-08,0,0,0
9893,6570,150,1834-12-30,1835-04-08,0,0,0
9894,1299,2,1834-11-17,1834-12-09,1,0,0
9895,1299,132,1834-11-17,1834-12-09,1,0,0
9896,1299,135,1834-11-17,1834-12-09,1,0,0
9897,2118,1,1834-11-15,1834-12-09,1,0,0
9898,1299,5,1834-11-21,1834-11-21,1,0,0
9899,1023,5,1834-11-21,1834-11-21,1,0,0
9900,2025,5,1834-11-21,1834-11-21,1,0,0
9901,1664,2,1841-08-30,1846-06-29,1,0,0
9902,1664,59,1841-08-30,1846-06-29,1,0,0
9903,1664,84,1841-08-30,1846-06-29,1,0,0
9904,2884,131,1841-09-08,1844-05-21,0,0,0
9905,2908,131,1844-05-21,1846-06-29,0,0,0
9906,1703,66,1841-09-08,1845-02-04,0,0,0
9907,3781,66,1845-02-04,1846-06-29,0,0,0
9908,3226,82,1841-09-06,1846-03-11,0,0,0
9909,2757,82,1841-09-06,1846-06-27,0,0,0
9910,2798,82,1841-09-06,1841-09-16,0,0,0
9911,2684,82,1841-09-06,1845-04-26,0,0,0
9912,2908,82,1841-09-16,1844-05-21,0,0,0
9913,2912,82,1844-05-21,1845-08-08,0,0,0
9914,3537,82,1845-04-26,1846-03-11,0,0,0
9915,3650,82,1845-08-08,1846-06-27,0,0,0
9916,3736,82,1846-03-11,1846-06-27,0,0,0
9917,3765,82,1846-03-11,1846-06-27,0,0,0
9918,1995,44,1841-09-03,1846-06-29,1,0,0
9919,6541,23,1841-09-03,1846-01-21,1,0,0
9920,6566,23,1846-01-21,1846-06-29,1,0,0
9921,2886,37,1841-09-03,1842-02-02,1,0,0
9922,6566,37,1842-02-02,1846-01-21,1,0,0
9923,1073,37,1846-01-21,1846-06-29,1,0,0
9924,2399,132,1841-09-03,1846-06-29,1,0,0
9925,3601,133,1841-09-03,1846-06-29,0,0,0
9926,6511,21,1841-09-03,1846-06-29,1,0,0
9927,3437,134,1841-09-04,1846-01-27,0,0,0
9928,3645,134,1846-01-27,1846-06-29,0,0,0
9929,2326,135,1841-09-03,1845-12-23,1,0,0
9930,3104,135,1845-12-23,1846-06-29,1,0,0
9931,3568,136,1841-09-08,1846-06-29,0,0,0
9932,1073,33,1841-09-06,1846-01-08,1,0,0
9933,1875,33,1846-01-08,1846-06-29,1,0,0
9934,3241,34,1841-09-10,1845-02-04,0,0,0
9935,3211,81,1841-09-06,1845-02-10,0,0,0
9936,3446,81,1845-02-10,1846-06-29,0,0,0
9937,1388,35,1843-05-17,1846-06-29,1,0,0
9938,2855,161,1841-09-08,1841-09-08,0,0,0
9939,2504,161,1841-09-08,1845-02-17,0,0,0
9940,3785,161,1845-02-17,1845-08-05,0,0,0
9941,2628,161,1845-08-05,1846-06-27,0,0,0
9942,2179,55,1841-09-08,1845-03-01,1,0,0
9943,2504,55,1845-03-01,1846-06-29,1,0,0
9944,1388,6,1841-09-03,1843-05-15,1,0,0
9945,3493,6,1845-02-05,1846-06-29,1,0,0
9946,3378,9,1843-06-10,1845-02-05,0,0,0
9947,2213,25,1841-09-04,1844-05-17,1,0,0
9948,3241,25,1845-02-04,1846-06-29,1,0,0
9949,3437,38,1846-03-02,1846-06-29,0,0,0
9950,2454,32,1841-02-06,1845-02-01,0,0,0
9951,2884,32,1845-02-01,1846-02-14,0,0,0
9952,3104,157,1841-09-09,1845-02-12,0,0,0
9953,1703,157,1845-02-12,1846-06-29,0,0,0
9954,6550,141,1841-09-09,1846-06-29,0,0,0
9955,2471,42,1841-09-09,1844-06-29,0,0,0
9956,3307,27,1841-09-09,1845-08-07,0,0,0
9957,3342,143,1841-09-09,1846-06-29,0,0,0
9958,1652,64,1841-09-09,1846-06-29,0,0,0
9959,2777,12,1841-09-06,1844-04-15,0,0,0
9960,2898,24,1841-09-08,1846-01-24,0,0,0
9961,2169,28,1841-09-04,1842-10-26,0,0,0
9962,2303,61,1842-11-10,1846-06-29,0,0,0
9963,3285,60,1841-11-10,1842-09-21,0,0,0
9964,2303,60,1842-09-21,1846-06-29,0,0,0
9965,2680,147,1841-09-04,1846-06-29,0,0,0
9966,3381,29,1841-09-09,1846-06-29,0,0,0
9967,3225,148,1841-09-08,1846-06-29,0,0,0
9968,629,149,1842-01-15,1846-06-29,0,0,0
9969,3797,151,1841-09-10,1846-06-29,0,0,0
9970,1125,70,1841-09-10,1846-06-27,0,0,0
9971,2818,70,1841-09-10,1846-01-31,0,0,0
9972,6550,70,1846-01-31,1846-06-27,0,0,0
9973,3523,84,1852-02-27,1852-12-17,1,0,0
9974,3537,131,1852-03-02,1852-12-17,0,0,0
9975,3323,66,1852-03-02,1852-12-17,0,0,0
9976,3857,82,1852-02-28,1852-12-17,0,0,0
9977,3820,82,1852-02-28,1852-12-17,0,0,0
9978,3855,132,1852-02-27,1852-12-17,1,0,0
9979,3763,21,1852-02-27,1852-12-17,1,0,0
9980,4079,134,1852-05-18,1852-12-17,0,0,0
9981,3481,135,1852-02-17,1852-12-17,1,0,0
9982,3773,34,1852-03-03,1852-12-17,0,0,0
9983,2651,81,1852-02-28,1852-12-17,0,0,0
9984,3610,161,1852-03-01,1852-03-01,0,0,0
9985,3091,161,1852-03-01,1852-12-17,0,0,0
9986,2818,64,1852-03-01,1852-12-17,1,0,0
9987,3716,6,1852-02-17,1852-12-17,1,0,0
9988,6452,9,1852-02-27,1852-12-17,0,0,0
9989,3706,48,1852-03-04,1852-12-17,1,0,0
9990,6546,140,1852-03-01,1852-12-17,0,0,0
9991,4186,46,1852-06-18,1852-12-17,0,0,0
9992,4006,27,1852-03-05,1852-12-17,0,0,0
9993,6452,55,1852-02-28,1852-12-17,0,0,0
9994,3767,144,1852-03-03,1852-12-17,0,0,0
9995,4063,61,1852-02-01,1852-12-17,0,0,0
9996,2680,147,1852-03-01,1852-12-17,0,0,0
9997,2692,70,1852-03-02,1852-12-17,0,0,0
9998,3931,70,1852-03-02,1852-12-17,0,0,0
9999,3523,84,1858-02-26,1859-06-11,1,0,0
10000,2676,131,1858-03-02,1859-06-11,0,0,0
10001,3323,66,1858-03-02,1859-01-21,0,0,0
10002,4380,66,1859-01-21,1859-06-11,0,0,0
10003,3859,82,1858-03-01,1859-03-14,0,0,0
10004,3665,82,1858-03-01,1859-06-11,0,0,0
10005,4163,82,1858-03-01,1859-06-11,0,0,0
10006,4383,82,1859-03-15,1859-06-11,0,0,0
10007,3611,44,1858-02-26,1859-06-11,1,0,0
10008,4443,23,1858-02-26,1859-06-11,1,0,0
10009,2818,37,1858-02-26,1859-06-11,1,0,0
10010,3855,132,1858-02-26,1859-03-03,1,0,0
10011,4396,133,1858-02-26,1859-06-11,0,0,0
10012,3763,21,1858-02-26,1859-06-11,1,0,0
10013,4071,134,1858-02-26,1859-06-11,0,0,0
10014,2471,53,1858-02-26,1859-06-11,1,0,0
10015,4130,137,1859-03-08,1859-06-11,0,0,0
10016,3067,20,1858-06-05,1859-06-11,1,0,0
10017,6605,138,1858-02-26,1859-06-11,0,0,0
10018,3610,92,1858-09-30,1859-06-11,0,0,0
10019,2754,81,1858-03-08,1859-03-09,0,0,0
10020,4550,81,1859-03-09,1859-06-11,0,0,0
10021,1875,35,1858-03-06,1858-06-05,1,0,0
10022,4079,35,1858-06-05,1859-06-11,1,0,0
10023,3610,161,1858-03-06,1859-06-11,0,0,0
10024,6607,6,1859-03-03,1859-06-11,1,0,0
10025,6607,9,1858-04-06,1859-03-03,0,0,0
10026,3706,48,1858-02-26,1859-06-11,1,0,0
10027,3737,162,1858-03-12,1859-06-11,0,0,0
10028,3737,47,1858-03-08,1859-06-11,0,0,0
10029,6546,140,1858-03-08,1859-06-11,0,0,0
10030,6607,55,1858-04-06,1859-03-03,0,0,0
10031,2754,55,1859-03-03,1859-06-11,0,0,0
10032,3767,144,1858-03-12,1859-06-11,0,0,0
10033,6452,64,1858-03-13,1859-06-11,0,0,0
10034,4149,42,1858-02-26,1859-06-11,0,0,0
10035,4585,28,1858-03-01,1859-04-15,0,0,0
10036,4611,68,1858-07-12,1859-06-11,0,0,0
10037,2945,60,1859-01-01,1859-06-11,0,0,0
10038,6840,147,1858-02-26,1859-06-11,0,0,0
10039,4895,31,1858-02-26,1859-06-11,0,0,0
10040,2692,70,1858-02-26,1859-06-11,0,0,0
10041,6589,70,1858-02-26,1859-06-11,0,0,0
10042,3523,59,1868-02-27,1868-12-01,1,0,0
10043,3523,84,1868-02-27,1868-12-01,1,0,0
10044,3665,131,1868-07-14,1868-11-11,0,0,0
10045,4012,131,1868-11-11,1868-12-01,0,0,0
10046,4580,66,1868-07-14,1868-12-01,0,0,0
10047,4012,82,1866-07-12,1868-11-02,0,0,0
10048,4271,82,1866-07-12,1868-12-01,0,0,0
10049,4163,82,1866-07-12,1868-12-01,0,0,0
10050,4895,82,1868-11-02,1868-12-01,0,0,0
10051,3611,44,1866-07-06,1868-02-29,1,0,0
10052,3821,23,1867-03-08,1868-12-01,1,0,0
10053,3763,37,1866-07-06,1868-12-01,1,0,0
10054,3763,130,1868-02-27,1868-12-01,1,0,0
10055,3855,132,1866-07-06,1867-05-17,1,0,0
10056,4396,132,1867-05-17,1868-12-01,1,0,0
10057,4369,133,1867-08-01,1868-08-10,0,0,0
10058,4796,133,1868-08-10,1868-12-01,0,0,0
10059,4244,134,1866-07-06,1868-12-01,0,0,0
10060,2471,53,1866-07-06,1867-03-08,1,0,0
10061,6605,20,1866-07-06,1867-03-08,1,0,0
10062,3737,138,1866-07-06,1868-12-01,0,0,0
10063,4369,92,1866-07-06,1868-12-01,0,0,0
10064,4246,81,1866-07-12,1868-08-29,0,0,0
10065,4918,81,1868-08-29,1868-12-01,0,0,0
10066,3961,32,1866-07-10,1868-09-29,1,0,0
10067,4691,144,1866-07-12,1867-03-01,0,0,0
10068,4480,144,1867-03-01,1868-02-28,0,0,0
10069,4796,144,1868-02-28,1868-12-01,0,0,0
10070,3855,22,1867-05-17,1868-12-01,1,0,0
10071,3706,48,1866-07-06,1868-12-01,1,0,0
10072,3211,162,1866-07-12,1867-03-19,0,0,0
10073,4643,162,1867-03-19,1868-12-01,0,0,0
10074,4613,42,1867-07-18,1868-02-10,0,0,0
10075,4981,42,1868-02-10,1868-09-16,0,0,0
10076,4869,42,1868-09-16,1868-12-01,0,0,0
10077,4861,61,1866-11-01,1867-01-01,0,0,0
10078,5020,61,1867-06-01,1868-05-31,0,1,1
10079,5095,61,1868-06-01,1868-12-01,0,0,1
10080,5009,60,1866-11-08,1867-02-28,0,0,0
10081,3821,145,1866-07-10,1867-03-19,0,0,0
10082,3115,145,1867-03-19,1868-12-01,0,0,0
10083,6889,146,1866-07-10,1868-12-01,0,0,0
10084,4895,51,1866-07-10,1868-12-01,0,0,0
10085,3979,31,1866-07-10,1867-02-27,0,0,0
10086,3115,148,1866-07-10,1867-03-20,0,0,0
10087,3979,148,1867-03-20,1868-12-01,0,0,0
10088,3721,149,1866-07-10,1868-12-01,0,0,0
10089,3518,151,1859-07-01,1866-06-26,0,0,0
10090,3316,70,1866-07-13,1868-12-01,0,0,0
10091,6841,70,1866-07-13,1868-12-01,0,0,0
10092,3523,59,1874-02-20,1880-04-21,1,0,0
10093,3523,84,1874-02-20,1876-08-21,1,0,0
10094,3523,130,1876-08-21,1880-04-21,1,0,0
10095,4380,84,1876-08-21,1880-04-21,1,0,0
10096,4876,131,1874-02-21,1880-04-21,0,0,0
10097,2628,82,1874-03-04,1876-02-16,0,0,0
10098,5149,82,1874-03-04,1880-04-21,0,0,0
10099,4533,82,1874-03-04,1880-04-21,0,0,0
10100,5107,82,1876-02-16,1880-04-21,0,0,0
10101,3763,37,1874-02-21,1876-08-12,1,0,0
10102,3523,37,1876-08-12,1878-02-04,1,0,0
10103,4534,132,1874-02-21,1880-04-21,1,0,0
10104,4856,133,1874-02-25,1878-04-06,0,0,0
10105,5168,133,1878-04-06,1880-04-21,0,0,0
10106,4079,21,1874-02-21,1878-04-02,1,0,0
10107,5135,134,1874-02-23,1880-04-21,0,0,0
10108,5324,137,1875-05-24,1880-04-21,0,0,0
10109,4918,85,1874-02-26,1877-08-13,0,0,0
10110,4855,42,1874-02-26,1874-02-27,0,0,0
10111,6605,20,1874-02-21,1878-02-04,1,0,0
10112,4967,138,1874-02-25,1878-03-02,0,0,0
10113,5324,138,1878-03-02,1880-04-21,0,0,0
10114,5181,36,1878-04-02,1880-04-21,1,0,0
10115,5162,92,1874-02-22,1878-04-06,0,0,0
10116,4580,33,1874-02-21,1877-08-14,1,0,0
10117,4650,164,1874-02-21,1880-04-21,0,0,0
10118,3821,140,1876-12-11,1880-04-21,0,0,0
10119,3706,64,1874-02-21,1880-04-21,1,0,0
10120,4700,165,1874-03-02,1875-11-18,0,0,0
10121,5433,165,1875-11-18,1878-04-04,0,0,0
10122,5132,165,1878-04-04,1880-04-21,0,0,0
10123,4406,162,1874-03-02,1878-04-04,0,0,0
10124,5162,162,1878-04-04,1880-04-21,0,0,0
10125,4480,166,1874-02-21,1880-04-21,0,0,0
10126,4908,167,1874-02-21,1876-01-01,0,0,0
10127,4681,167,1876-01-01,1880-04-21,0,0,0
10128,5262,55,1880-03-24,1880-04-21,0,0,0
10129,3859,48,1874-03-21,1876-08-14,0,0,0
10130,4012,48,1876-08-14,1880-04-21,0,0,0
10131,4869,42,1874-02-27,1874-04-20,0,0,0
10132,5312,42,1874-04-20,1875-11-25,0,0,0
10133,5579,42,1875-11-25,1880-04-21,0,0,0
10134,5917,60,1877-03-03,1880-04-21,0,0,0
10135,4994,51,1874-03-02,1880-04-21,0,0,0
10136,6889,147,1874-03-07,1880-04-21,0,0,0
10137,4545,148,1875-02-04,1877-05-28,0,0,0
10138,6595,148,1877-05-28,1880-04-21,0,0,0
10139,6841,149,1874-03-02,1880-04-21,0,0,0
10140,4826,150,1874-03-02,1880-04-21,0,0,0
10141,6612,70,1874-03-02,1880-04-21,0,0,0
10142,3316,70,1874-03-02,1880-04-21,0,0,0
10143,4533,70,1874-03-02,1880-04-21,0,0,0
10144,4909,70,1874-03-02,1875-05-29,0,0,0
10145,5406,70,1880-02-17,1880-04-21,0,0,0
10146,1584,2,1859-06-12,1865-10-18,1,0,0
10147,1584,59,1859-06-12,1865-10-18,1,0,0
10148,1584,84,1859-06-12,1865-10-18,1,0,0
10149,4235,131,1859-06-24,1866-06-26,0,0,0
10150,4315,66,1859-06-24,1860-11-02,0,0,0
10151,4084,66,1860-11-02,1865-08-19,0,0,0
10152,4540,82,1859-06-24,1865-04-21,0,0,0
10153,4569,82,1859-06-24,1865-04-21,0,0,0
10154,4448,82,1859-06-24,1862-03-25,0,0,0
10155,4623,82,1862-03-25,1866-06-02,0,0,0
10156,4051,82,1866-06-02,1866-06-26,0,0,0
10157,4309,82,1866-06-02,1866-06-26,0,0,0
10158,4117,44,1861-06-26,1865-07-07,1,0,0
10159,3126,44,1865-07-07,1866-06-26,1,0,0
10160,3445,130,1859-06-18,1865-10-01,1,0,0
10161,6592,37,1859-06-18,1866-06-26,1,0,0
10162,3948,132,1859-06-18,1861-07-25,1,0,0
10163,2943,132,1861-07-25,1866-06-26,1,0,0
10164,4486,133,1859-06-18,1862-11-14,0,0,0
10165,4253,133,1862-11-14,1864-04-25,0,0,0
10166,3337,133,1864-04-25,1866-05-25,0,0,0
10167,4540,133,1866-05-25,1866-06-26,0,0,0
10168,6580,21,1865-11-03,1866-06-26,1,0,0
10169,4143,134,1861-08-15,1866-06-26,0,0,0
10170,3948,53,1861-07-22,1863-04-28,1,0,0
10171,4497,53,1866-02-16,1866-06-26,1,0,0
10172,3337,137,1861-01-21,1861-07-31,0,0,0
10173,4497,137,1863-04-28,1866-06-26,0,0,0
10174,3116,20,1859-06-18,1864-04-07,1,0,0
10175,3984,138,1859-06-18,1865-11-25,0,0,0
10176,4728,138,1865-11-25,1866-06-26,0,0,0
10177,3337,92,1859-06-25,1861-01-21,0,0,0
10178,4638,92,1866-02-17,1866-06-26,0,0,0
10179,4016,34,1859-06-30,1866-04-30,0,0,0
10180,3337,34,1866-04-30,1866-06-26,0,0,0
10181,4148,81,1859-06-27,1863-03-23,0,0,0
10182,4497,81,1863-03-23,1863-05-02,0,0,0
10183,4638,81,1863-05-02,1864-04-21,0,0,0
10184,4705,81,1864-04-21,1866-01-22,0,0,0
10185,4375,81,1866-01-22,1866-04-07,0,0,0
10186,4566,81,1866-04-07,1866-05-08,0,0,0
10187,4783,81,1866-05-08,1866-06-26,0,0,0
10188,3781,32,1859-06-24,1861-07-29,1,0,0
10189,4101,32,1861-07-29,1865-12-07,0,0,0
10190,3984,32,1865-12-07,1866-06-26,0,0,0
10191,2466,140,1859-06-24,1864-12-31,0,1,0
10192,6580,39,1864-04-07,1866-01-26,1,0,0
10193,3502,40,1859-06-24,1859-07-09,1,0,0
10194,3415,40,1859-07-09,1866-06-26,1,0,0
10195,4522,144,1859-06-28,1865-02-22,0,0,0
10196,4300,144,1865-02-22,1866-06-26,0,0,0
10197,6591,64,1859-06-24,1860-05-11,1,0,0
10198,6592,64,1860-05-11,1860-08-17,1,0,0
10199,3346,9,1859-08-12,1860-02-22,0,0,0
10200,4218,162,1859-06-24,1864-04-26,0,0,0
10201,4253,162,1864-04-26,1866-06-26,0,0,0
10202,3346,55,1859-08-12,1860-02-22,0,0,0
10203,4774,55,1865-11-29,1866-03-12,0,0,0
10204,3977,55,1866-03-12,1866-06-26,0,0,0
10205,3346,48,1860-02-09,1866-06-26,0,0,0
10206,4279,42,1859-06-18,1859-12-16,0,0,0
10207,4192,42,1859-12-16,1861-07-08,0,0,0
10208,3990,24,1859-06-24,1866-06-26,0,0,0
10209,4120,28,1859-06-24,1866-06-26,0,0,0
10210,9999,68,1859-06-27,1862-11-11,0,0,0
10211,4194,61,1859-06-24,1860-02-01,0,0,0
10212,4385,61,1860-02-01,1861-01-01,0,0,0
10213,4915,61,1865-01-01,1866-06-26,0,0,0
10214,4313,60,1859-06-12,1858-10-31,0,1,0
10215,4385,60,1859-11-01,1860-01-31,0,1,1
10216,4915,60,1861-01-01,1864-12-31,0,0,0
10217,4898,60,1865-01-01,1866-06-26,0,0,0
