oh_id,member_id,office_id,start_date,end_date,in_cabinet,estimated_end_date,estimated_start_date
12033,10347,57,1937-01-01,1940-12-31,,1,1
12034,10354,188,1945-01-01,1950-12-31,,1,1
12035,10355,73,1940-01-01,1942-12-31,,1,1
12036,10357,73,1938-01-01,1939-12-31,,1,1
12037,10359,94,1945-01-01,1950-12-31,,1,1
12038,10359,20,1950-02-23,1951-10-05,,1,1
12039,10359,232,1964-10-15,1966-03-10,,1,1
12040,10360,73,1938-01-01,1941-12-31,,1,1
12041,10368,129,1951-01-01,1953-12-31,,1,1
12042,10368,82,1951-01-01,1953-12-31,,1,1
12043,10368,87,1945-01-01,1945-12-31,,1,1
12044,10368,73,1938-01-01,1940-12-31,,1,1
12045,10371,4,1939-01-01,1941-12-31,,1,1
12046,10371,4,1941-01-01,1943-12-31,,1,1
12047,10371,39,1945-07-05,1945-06-15,,1,1
12048,10371,227,1951-01-01,1952-12-31,,1,1
12049,10371,233,1952-01-01,1953-12-31,,1,1
12050,10372,73,1940-01-01,1941-12-31,,1,1
12051,10372,73,1941-01-01,1942-12-31,,1,1
12052,10372,93,1942-01-01,1945-12-31,,1,1
12053,10372,5,1943-01-01,1945-12-31,,1,1
12054,10373,73,1944-01-01,1945-12-31,,1,1
12055,10373,229,1970-01-01,1970-12-31,,1,1
12056,10373,77,1970-07-02,1974-03-21,,0,0
12057,10374,73,1938-01-01,1945-12-31,,1,1
12058,10377,73,1941-01-01,1943-12-31,,1,1
12059,10377,57,1945-01-01,1945-12-31,,1,1
12060,10377,5,1945-01-01,1946-12-31,,1,1
12061,10377,29,1946-01-01,1951-12-31,,1,1
12062,10380,37,1938-01-01,1939-12-31,,1,1
12063,10380,19,1939-01-01,1940-12-31,,1,1
12064,10380,23,1940-01-01,1943-12-31,,1,1
12065,10380,1,1943-01-01,1945-06-15,,1,1
12066,10380,234,1939-01-01,1940-12-31,,1,1
12067,10381,4,1945-01-01,1946-12-31,,1,1
12068,10381,73,1940-01-01,1945-12-31,,1,1
12069,10382,73,1939-01-01,1939-12-31,,1,1
12070,10384,4,1941-01-01,1945-12-31,,1,1
12071,10384,228,1945-01-01,1947-12-31,,1,1
12072,10384,185,1947-01-01,1951-10-05,,1,1
12073,10389,66,1954-01-01,1957-12-31,,1,1
12074,10389,179,1957-01-01,1961-12-31,,1,1
12075,10389,19,1962-01-01,1964-09-25,,1,1
12076,10389,55,1961-01-01,1962-12-31,,1,1
12077,10389,230,1957-01-01,1961-12-31,,1,1
12078,10389,63,1961-01-01,1962-12-31,,1,1
12079,10391,33,1956-01-01,1957-12-31,,1,1
12080,10391,185,1957-01-01,1957-12-31,,1,1
12081,10391,23,1957-01-01,1960-12-31,,1,1
12082,10391,37,1959-01-01,1960-12-31,,1,1
12083,10391,235,1960-01-01,1964-12-31,,1,1
12084,10391,44,1970-01-01,1974-12-31,,1,1
12085,10391,44,1979-01-01,1987-12-31,,1,1
12086,10393,4,1945-01-01,1945-12-31,,1,1
12087,10393,6,1951-01-01,1957-12-31,,1,1
12088,10393,1,1957-01-01,1958-12-31,,1,1
12089,10393,231,1960-01-01,1962-12-31,,1,1
12090,10393,126,1962-01-01,1964-09-25,,1,1
12091,10393,236,1964-10-15,1964-09-25,,1,1
12092,10398,4,1945-01-01,1950-12-31,,1,1
12093,10398,64,1950-01-01,1951-12-31,,1,1
12094,10399,73,1941-01-01,1945-12-31,,1,1
12095,10399,4,1945-01-01,1946-12-31,,1,1
12096,10399,4,1946-01-01,1947-12-31,,1,1
12097,10399,109,1947-01-01,1950-02-03,,1,1
12098,10400,93,1945-01-01,1946-12-31,,1,1
12099,10407,73,1943-01-01,1943-12-31,,1,1
12100,10416,6,1940-01-01,1941-12-31,,1,1
12101,10416,177,1941-01-01,1942-12-31,,1,1
12102,10416,237,1942-01-01,1945-06-15,,1,1
12103,10416,6,1945-01-01,1945-12-31,,1,1
12104,10416,20,1951-10-25,1954-12-31,,1,1
12105,10418,73,1940-01-01,1945-12-31,,1,1
12106,10418,73,1945-01-01,1946-12-31,,1,1
12107,10420,4,1951-01-01,1952-12-31,,1,1
12108,10423,183,1941-01-01,1945-06-15,,1,1
12109,10423,6,1940-01-01,1941-12-31,,1,1
12110,10424,106,1943-01-01,1945-06-15,,1,1
12111,10425,95,1945-01-01,1945-12-31,,1,1
12112,10425,95,1951-01-01,1955-12-31,,1,1
12113,10425,29,1954-01-01,1955-12-31,,1,1
12114,10430,73,1943-01-01,1945-12-31,,1,1
12115,10432,4,1945-01-01,1945-12-31,,1,1
12116,10432,238,1951-10-25,1952-12-31,,1,1
12117,10432,177,1956-01-01,1957-12-31,,1,1
12118,10432,109,1957-01-01,1962-12-31,,1,1
12119,10434,4,1945-01-01,1947-12-31,,1,1
12120,10434,228,1947-01-01,1950-12-31,,1,1
12121,10440,73,1943-01-01,1945-12-31,,1,1
12122,10442,4,1945-01-01,1945-12-31,,1,1
12123,10449,73,1945-01-01,1946-12-31,,1,1
12124,10451,81,,,,0,0
12125,10455,73,1942-01-01,1945-12-31,,1,1
12126,10455,13,1945-01-01,1946-12-31,,1,1
12127,10455,177,1946-01-01,1950-12-31,,1,1
12128,10455,109,1950-02-23,1951-10-05,,1,1
12129,10459,104,1951-01-01,1955-12-31,,1,1
12130,10460,85,1954-01-01,1957-12-31,,1,1
12131,10461,73,1942-01-01,1942-12-31,,1,1
12132,10461,73,1945-01-01,1950-12-31,,1,1
12133,10461,4,1950-01-01,1951-12-31,,1,1
12134,10465,73,1945-01-01,1945-12-31,,1,1
12135,10465,4,1945-01-01,1950-12-31,,1,1
12136,10465,177,1950-01-01,1951-12-31,,1,1
12137,10467,4,1921-01-01,1930-12-31,,1,1
12138,10467,13,1939-01-01,1942-12-31,,1,1
12139,10467,53,,,,0,0
12140,10468,4,1951-01-01,1955-12-31,,1,1
12141,10473,4,1945-01-01,1946-12-31,,1,1
12142,10473,95,1946-01-01,1947-12-31,,1,1
12143,10476,73,1945-01-01,1947-12-31,,1,1
12144,10476,73,1947-01-01,1951-12-31,,1,1
12145,10477,73,1945-01-01,1947-12-31,,1,1
12146,10477,73,1947-01-01,1951-12-31,,1,1
12147,10479,89,,,,0,0
12148,10485,81,1945-01-01,1951-12-31,,1,1
12149,10489,4,1945-01-01,1946-12-31,,1,1
12150,10490,57,1945-01-01,1946-12-31,,1,1
12151,10490,73,1944-01-01,1945-12-31,,1,1
12152,10490,82,1945-01-01,1945-12-31,,1,1
12153,10499,228,1951-01-01,1954-12-31,,1,1
12154,10499,6,1957-01-01,1959-12-31,,1,1
12155,10499,185,1954-01-01,1957-12-31,,1,1
12156,10499,185,1959-10-08,1962-12-31,,1,1
12157,10499,55,1970-01-01,1973-12-31,,1,1
12158,10502,4,1945-01-01,1945-12-31,,1,1
12159,10502,42,1951-01-01,1954-12-31,,1,1
12160,10502,12,1954-01-01,1962-12-31,,1,1
12161,10504,73,1944-01-01,1944-12-31,,1,1
12162,10504,13,1945-01-01,1951-12-31,,1,1
12163,10504,102,1964-10-15,1965-12-31,,1,1
12164,10506,42,1941-01-01,1945-12-31,,1,1
12165,10519,4,1945-01-01,1945-12-31,,1,1
12166,10522,73,1945-01-01,1947-12-31,,1,1
12167,10524,39,1945-07-05,1947-12-31,,1,1
12168,10524,108,1947-01-01,1947-12-31,,1,1
12169,10528,73,1946-01-01,1947-12-31,,1,1
12170,10530,6,1961-01-01,1963-12-31,,1,1
12171,10530,239,1963-01-01,1964-12-31,,1,1
12172,10530,177,1959-01-01,1961-12-31,,1,1
12173,10530,97,1958-01-01,1959-12-31,,1,1
12174,10530,4,1956-01-01,1957-12-31,,1,1
12175,10530,4,1955-01-01,1956-12-31,,1,1
12176,10532,73,1948-01-01,1950-12-31,,1,1
12177,10532,4,1950-01-01,1951-12-31,,1,1
12178,10533,13,1953-01-01,1954-12-31,,1,1
12179,10533,13,1955-01-01,1957-12-31,,1,1
12180,10533,13,1954-01-01,1955-12-31,,1,1
12181,10536,73,1947-01-01,1950-12-31,,1,1
12182,10538,73,1949-01-01,1951-12-31,,1,1
12183,10545,4,1947-01-01,1951-12-31,,1,1
12184,10545,228,1951-01-01,1951-12-31,,1,1
12185,10545,240,1964-10-15,1966-03-10,,1,1
12186,10545,21,1966-03-31,1968-12-31,,1,1
12187,10545,73,1947-01-01,1947-12-31,,1,1
12188,10547,87,1947-01-01,1948-12-31,,1,1
12189,10548,95,1947-01-01,1950-12-31,,1,1
12190,10551,4,1945-01-01,1947-12-31,,1,1
12191,10553,95,1951-01-01,1951-12-31,,1,1
12192,10553,85,1951-01-01,1951-12-31,,1,1
12193,10561,102,1965-01-01,1968-12-31,,1,1
12194,10561,241,1968-01-01,1970-04-29,,1,1
12195,10561,242,1974-01-01,1976-12-31,,1,1
12196,10561,243,1964-10-15,1965-12-31,,1,1
12197,10561,73,1945-01-01,1945-12-31,,1,1
12198,10561,73,1947-01-01,1947-12-31,,1,1
12199,10562,4,1947-01-01,1949-12-31,,1,1
12200,10562,4,1949-01-01,1950-12-31,,1,1
12201,10562,66,1950-01-01,1951-12-31,,1,1
12202,10562,73,1945-01-01,1947-12-31,,1,1
12203,10563,4,1951-01-01,1954-12-31,,1,1
12204,10563,177,1954-01-01,1957-12-31,,1,1
12205,10565,4,1947-01-01,1950-12-31,,1,1
12206,10566,73,1950-01-01,1950-12-31,,1,1
12207,10567,73,1950-01-01,1951-12-31,,1,1
12208,10567,57,1951-01-01,,,0,1
12209,10569,180,1950-02-23,1951-10-05,,1,1
12210,10573,73,1964-01-01,1966-12-31,,1,1
12211,10573,73,1966-01-01,1967-12-31,,1,1
12212,10574,73,1949-01-01,1950-12-31,,1,1
12213,10577,57,1946-01-01,1947-12-31,,1,1
12214,10578,128,1947-01-01,1950-12-31,,1,1
12215,10578,5,1950-01-01,1951-12-31,,1,1
12216,10579,73,1945-01-01,1947-12-31,,1,1
12217,10579,13,1950-01-01,1951-12-31,,1,1
12218,10586,177,1964-01-01,1966-12-31,,1,1
12219,10586,177,1966-01-01,1967-12-31,,1,1
12220,10586,177,1967-01-01,1969-12-31,,1,1
12221,10586,177,1969-01-01,1970-12-31,,1,1
12222,10594,3,1976-02-03,1983-06-10,,0,0
12223,10594,73,1951-01-01,1951-12-31,,1,1
12224,10594,95,1964-01-01,1966-12-31,,1,1
12225,10594,177,1966-01-01,1967-12-31,,1,1
12226,10594,177,1967-01-01,1968-12-31,,1,1
12227,10594,232,1968-01-01,1970-04-29,,1,1
12228,10594,77,1974-03-21,1976-02-03,,0,0
12229,10594,229,1974-01-01,1976-12-31,,1,1
12230,10595,114,1945-01-01,1947-12-31,,1,1
12231,10595,55,1947-01-01,1948-12-31,,1,1
12232,10595,108,1948-01-01,1951-12-31,,1,1
12233,10595,106,1951-10-25,1951-10-05,,1,1
12234,10596,1,1964-10-15,1967-12-31,,1,1
12235,10596,19,1967-01-01,1970-04-29,,1,1
12236,10596,2,1976-04-05,1979-05-03,,0,0
12237,10596,52,1983-01-01,1987-12-31,,1,1
12238,10596,91,1979-01-01,1980-12-31,,1,1
12239,10596,73,1945-01-01,1946-12-31,,1,1
12240,10596,4,1947-01-01,1950-12-31,,1,1
12241,10596,113,1950-01-01,1951-12-31,,1,1
12242,10596,21,1974-01-01,1976-12-31,,1,1
12243,10597,89,1965-01-01,1966-12-31,,1,1
12244,10597,77,1965-10-26,1966-04-21,,0,0
12245,10599,53,1951-01-01,1956-12-31,,1,1
12246,10599,126,1956-01-01,1957-12-31,,1,1
12247,10601,73,1947-01-01,1951-12-31,,1,1
12248,10601,4,1951-01-01,1955-12-31,,1,1
12249,10601,13,1955-01-01,1956-12-31,,1,1
12250,10601,177,1956-01-01,1959-12-31,,1,1
12251,10602,128,1947-01-01,1950-12-31,,1,1
12252,10602,73,1966-01-01,1967-12-31,,1,1
12253,10602,73,1967-01-01,1968-12-31,,1,1
12254,10602,73,1964-01-01,1966-12-31,,1,1
12255,10605,57,1950-01-01,1950-12-31,,1,1
12256,10607,73,1947-01-01,1949-12-31,,1,1
12257,10609,94,1964-01-01,1966-12-31,,1,1
12258,10609,242,1965-01-01,1970-04-29,,1,1
12259,10609,23,1966-03-31,1968-12-31,,1,1
12260,10612,95,1947-01-01,1950-12-31,,1,1
12261,10613,73,1945-01-01,1945-12-31,,1,1
12262,10613,4,1945-01-01,1951-12-31,,1,1
12263,10614,73,1951-01-01,1951-12-31,,1,1
12264,10616,73,1949-01-01,1951-12-31,,1,1
12265,10616,4,1951-01-01,1951-12-31,,1,1
12266,10619,87,1948-01-01,1951-12-31,,1,1
12267,10620,93,1946-01-01,1950-12-31,,1,1
12268,10622,73,1945-01-01,1951-12-31,,1,1
12269,10622,55,1964-01-01,1967-12-31,,1,1
12270,10622,87,1951-01-01,1952-12-31,,1,1
12271,10623,87,1945-01-01,1955-12-31,,1,1
12272,10623,26,1955-01-01,1960-12-31,,1,1
12273,10623,4,1960-01-01,1962-12-31,,1,1
12274,10623,244,1962-01-01,1963-12-31,,1,1
12275,10623,177,1963-01-01,1964-12-31,,1,1
12276,10623,22,1970-01-01,1974-12-31,,1,1
12277,10624,73,1947-01-01,1950-12-31,,1,1
12278,10624,13,1950-01-01,1951-12-31,,1,1
12279,10625,29,1964-01-01,1966-12-31,,1,1
12280,10626,57,,,,0,0
12281,10630,28,1945-01-01,1947-12-31,,1,1
12282,10631,177,1964-01-01,1967-12-31,,1,1
12283,10633,73,1945-01-01,1947-12-31,,1,1
12284,10633,4,1947-01-01,1948-12-31,,1,1
12285,10635,73,1946-01-01,1950-12-31,,1,1
12286,10635,13,1950-01-01,1951-12-31,,1,1
12287,10636,103,1964-10-15,1968-12-31,,1,1
12288,10636,239,1968-01-01,1968-12-31,,1,1
12289,10639,73,1945-01-01,1951-12-31,,1,1
12290,10642,87,1946-01-01,1948-12-31,,1,1
12291,10646,13,1951-01-01,1954-12-31,,1,1
12292,10648,73,1964-01-01,1968-12-31,,1,1
12293,10654,73,1945-01-01,1947-12-31,,1,1
12294,10654,26,1947-01-01,1950-12-31,,1,1
12295,10654,177,1950-01-01,1951-12-31,,1,1
12296,10655,73,1945-01-01,1950-12-31,,1,1
12297,10657,73,1950-01-01,1951-12-31,,1,1
12298,10662,73,1947-01-01,,,0,1
12299,10665,4,1955-01-01,1956-12-31,,1,1
12300,10665,97,1956-01-01,1957-12-31,,1,1
12301,10665,177,1957-01-01,1957-12-31,,1,1
12302,10665,106,1957-01-01,1960-12-31,,1,1
12303,10671,73,1947-01-01,1949-12-31,,1,1
12304,10672,4,1964-01-01,1966-12-31,,1,1
12305,10672,94,1964-01-01,1966-12-31,,1,1
12306,10672,177,1967-01-01,1968-12-31,,1,1
12307,10672,177,1968-01-01,1969-12-31,,1,1
12308,10673,4,1955-01-01,1957-12-31,,1,1
12309,10673,4,1957-01-01,1958-12-31,,1,1
12310,10673,95,1958-01-01,1961-12-31,,1,1
12311,10673,177,1961-01-01,1962-12-31,,1,1
12312,10674,129,1950-01-01,1951-12-31,,1,1
12313,10674,5,1951-01-01,1952-12-31,,1,1
12314,10674,123,1952-01-01,1953-12-31,,1,1
12315,10679,22,1964-01-01,1966-12-31,,1,1
12316,10679,229,1966-01-01,1968-12-31,,1,1
12317,10679,77,1966-04-21,1968-10-30,,0,0
12318,10680,73,1947-01-01,1949-12-31,,1,1
12319,10680,73,1950-01-01,1951-12-31,,1,1
12320,10680,87,1954-01-01,1964-12-31,,1,1
12321,10680,5,1964-01-01,1966-12-31,,1,1
12322,10689,238,1954-01-01,1955-05-06,,1,1
12323,10689,244,1955-01-01,1962-12-31,,1,1
12324,10689,55,1962-01-01,1964-12-31,,1,1
12325,10689,66,1951-01-01,1954-12-31,,1,1
12326,10689,63,1962-01-01,1964-12-31,,1,1
12327,10690,57,1948-01-01,1951-12-31,,1,1
12328,10693,73,1945-01-01,1948-12-31,,1,1
12329,10695,13,1950-01-01,1951-12-31,,1,1
12330,10695,108,1964-01-01,1966-12-31,,1,1
12331,10695,245,1966-01-01,1967-12-31,,1,1
12332,10697,177,1964-01-01,1967-12-31,,1,1
12333,10697,177,1967-01-01,1970-12-31,,1,1
12334,10698,4,1946-01-01,1947-12-31,,1,1
12335,10698,239,1947-01-01,1950-12-31,,1,1
12336,10698,177,1950-01-01,1950-12-31,,1,1
12337,10698,1,1950-02-23,1951-10-05,,1,1
12338,10698,91,1955-01-01,1963-12-31,,1,1
12339,10699,73,1966-01-01,1970-12-31,,1,1
12340,10699,4,1964-01-01,1966-12-31,,1,1
12341,10699,4,1966-01-01,1967-12-31,,1,1
12342,10701,84,1964-01-01,1966-12-31,,1,1
12343,10701,87,1951-01-01,1964-12-31,,1,1
12344,10701,128,1949-01-01,1950-12-31,,1,1
12345,10701,73,1947-01-01,1949-12-31,,1,1
12346,10701,5,1950-01-01,1951-12-31,,1,1
12347,10701,23,1964-10-15,1966-03-10,,1,1
12348,10701,189,1966-03-31,1967-12-31,,1,1
12349,10703,73,1947-01-01,1950-12-31,,1,1
12350,10703,4,1964-01-01,1970-12-31,,1,1
12351,10706,73,1945-01-01,1947-12-31,,1,1
12352,10706,73,1947-01-01,1948-12-31,,1,1
12353,10706,4,1964-01-01,1967-12-31,,1,1
12354,10706,4,1967-01-01,1970-12-31,,1,1
12355,10708,87,1956-01-01,1956-12-31,,1,1
12356,10714,42,1951-01-01,1951-12-31,,1,1
12357,10721,63,1964-01-01,1970-12-31,,1,1
12358,10721,73,1947-01-01,1947-12-31,,1,1
12359,10722,4,1967-01-01,1967-12-31,,1,1
12360,10722,80,1967-01-01,1969-12-31,,1,1
12361,10722,55,1969-01-01,1970-12-31,,1,1
12362,10723,4,1950-01-01,1951-12-31,,1,1
12363,10723,176,1964-01-01,1966-12-31,,1,1
12364,10723,20,1966-03-31,1967-12-31,,1,1
12365,10723,39,1967-01-01,1969-12-31,,1,1
12366,10724,73,1950-01-01,1951-12-31,,1,1
12367,10725,57,1950-01-01,1952-12-31,,1,1
12368,10727,13,1951-01-01,1954-12-31,,1,1
12369,10727,177,1954-01-01,1956-12-31,,1,1
12370,10730,26,1954-01-01,1956-12-31,,1,1
12371,10730,26,1956-01-01,1957-12-31,,1,1
12372,10730,26,1957-01-01,1959-12-31,,1,1
12373,10730,228,1959-01-01,1962-12-31,,1,1
12374,10737,4,1949-01-01,1951-12-31,,1,1
12375,10737,4,1946-01-01,1949-12-31,,1,1
12376,10741,73,1945-01-01,1946-12-31,,1,1
12377,10741,13,1946-01-01,1950-12-31,,1,1
12378,10741,126,1964-10-15,1966-03-10,,1,1
12379,10743,13,1951-01-01,1954-12-31,,1,1
12380,10745,73,1945-01-01,1946-12-31,,1,1
12381,10745,13,1946-01-01,1951-12-31,,1,1
12382,10751,2,1964-10-16,1970-06-18,,0,0
12383,10751,2,1974-03-04,1976-04-04,,0,0
12384,10751,4,1945-01-01,1947-12-31,,1,1
12385,10751,114,1947-01-01,1947-12-31,,1,1
12386,10751,6,1947-01-01,1951-12-31,,1,1
12387,10751,91,1963-01-01,1964-12-31,,1,1
12388,10751,91,1970-01-01,1974-12-31,,1,1
12389,10754,4,1947-01-01,1950-12-31,,1,1
12390,10757,246,1974-01-01,1976-12-31,,1,1
12391,10757,84,1976-01-01,1979-12-31,,1,1
12392,10757,91,1980-01-01,1983-12-31,,1,1
12393,10761,73,1945-01-01,1950-12-31,,1,1
12394,10766,54,1964-01-01,1966-12-31,,1,1
12395,10766,94,1966-01-01,1967-12-31,,1,1
12396,10766,4,1947-01-01,1951-12-31,,1,1
12397,10777,5,1950-01-01,1951-12-31,,1,1
12398,10777,87,1951-01-01,1954-12-31,,1,1
12399,10782,73,1946-01-01,1947-12-31,,1,1
12400,10782,26,1947-01-01,1950-12-31,,1,1
12401,10782,189,1950-02-23,1951-10-05,,1,1
12402,10782,21,1964-10-15,1965-12-31,,1,1
12403,10782,22,1967-01-01,1967-12-31,,1,1
12404,10782,247,1967-01-01,1968-12-31,,1,1
12405,10787,73,1946-01-01,1947-12-31,,1,1
12406,10787,73,1947-01-01,1950-12-31,,1,1
12407,10789,12,1945-01-01,1951-12-31,,1,1
12408,10789,6,1951-01-01,1951-12-31,,1,1
12409,10796,73,1948-01-01,1951-12-31,,1,1
12410,10800,85,1958-01-01,1960-12-31,,1,1
12411,10800,95,1960-01-01,1962-12-31,,1,1
12412,10800,177,1964-01-01,1964-12-31,,1,1
12413,10800,101,1962-01-01,1964-09-25,,1,1
12414,10800,73,1951-01-01,1954-12-31,,1,1
12415,10801,73,1946-01-01,1955-12-31,,1,1
12416,10805,73,1951-01-01,1951-12-31,,1,1
12417,10806,73,1946-01-01,1950-12-31,,1,1
12418,10806,4,1950-01-01,1951-12-31,,1,1
12419,10806,248,1964-01-01,1967-12-31,,1,1
12420,10806,177,1967-01-01,1967-12-31,,1,1
12421,10813,108,1951-01-01,1953-12-31,,1,1
12422,10813,177,1953-01-01,1954-12-31,,1,1
12423,10813,105,1954-01-01,1958-12-31,,1,1
12424,10813,1,1958-01-01,1960-12-31,,1,1
12425,10818,4,1951-01-01,1954-12-31,,1,1
12426,10818,4,1954-01-01,1955-12-31,,1,1
12427,10818,64,1957-01-01,1959-12-31,,1,1
12428,10818,102,1959-10-08,1964-09-25,,1,1
12429,10821,5,1949-01-01,1950-12-31,,1,1
12430,10821,128,1947-01-01,1949-12-31,,1,1
12431,10823,73,1946-01-01,1946-12-31,,1,1
12432,10823,4,1947-01-01,1951-12-31,,1,1
12433,10823,103,1951-10-25,1951-10-05,,1,1
12434,10825,73,1945-01-01,1946-12-31,,1,1
12435,10825,13,1947-01-01,1947-12-31,,1,1
12436,10825,4,1947-01-01,1951-12-31,,1,1
12437,10825,80,1946-01-01,1947-12-31,,1,1
12438,10826,4,1950-01-01,1950-12-31,,1,1
12439,10827,4,1946-01-01,1950-12-31,,1,1
12440,10827,4,1951-01-01,1951-12-31,,1,1
12441,10828,104,1947-01-01,1951-12-31,,1,1
12442,10830,12,1964-01-01,1970-12-31,,1,1
12443,10830,44,1974-03-11,1979-05-15,,0,0
12444,10835,73,1951-01-01,1954-12-31,,1,1
12445,10835,73,1954-01-01,1955-12-31,,1,1
12446,10835,73,1955-01-01,1956-12-31,,1,1
12447,10835,4,1958-01-01,1960-12-31,,1,1
12448,10835,4,1960-01-01,1962-12-31,,1,1
12449,10840,177,1951-01-01,1954-12-31,,1,1
12450,10840,183,1954-01-01,1955-05-06,,1,1
12451,10840,126,1955-05-26,1955-05-06,,1,1
12452,10840,21,1955-05-26,1960-12-31,,1,1
12453,10840,1,1960-01-01,1962-12-31,,1,1
12454,10840,84,1963-01-01,1964-12-31,,1,1
12455,10840,3,1971-01-12,1976-02-03,,0,0
12456,10840,37,1963-01-01,1964-12-31,,1,1
12457,10841,73,1949-01-01,1951-12-31,,1,1
12458,10843,73,1945-01-01,1950-12-31,,1,1
12459,10844,177,1955-01-01,1956-12-31,,1,1
12460,10844,53,1956-01-01,1958-12-31,,1,1
12461,10844,103,1960-01-01,1963-12-31,,1,1
12462,10844,105,1958-01-01,1960-12-31,,1,1
12463,10846,26,1952-01-01,1955-12-31,,1,1
12464,10846,4,1955-01-01,1957-12-31,,1,1
12465,10846,96,1955-01-01,1957-12-31,,1,1
12466,10846,101,1957-01-01,1960-12-31,,1,1
12467,10850,73,1946-01-01,1947-12-31,,1,1
12468,10850,73,1950-01-01,1951-12-31,,1,1
12469,10853,26,1962-01-01,1964-12-31,,1,1
12470,10854,80,1947-01-01,1950-12-31,,1,1
12471,10854,80,1950-01-01,1951-12-31,,1,1
12472,10854,6,1964-01-01,1967-12-31,,1,1
12473,10855,249,1967-01-01,1969-12-31,,1,1
12474,10855,93,1969-01-01,1970-12-31,,1,1
12475,10860,87,1951-01-01,1959-12-31,,1,1
12476,10860,73,1947-01-01,1951-12-31,,1,1
12477,10861,20,1964-10-15,1965-12-31,,1,1
12478,10861,94,1965-01-01,1966-12-31,,1,1
12479,10861,94,1966-01-01,1970-12-31,,1,1
12480,10862,109,1964-10-15,1970-04-29,,1,1
12481,10862,109,1974-01-01,1976-12-31,,1,1
12482,10865,73,1950-01-01,1951-12-31,,1,1
12483,10866,73,1950-01-01,1951-12-31,,1,1
12484,10867,73,1949-01-01,1950-12-31,,1,1
12485,10867,73,1950-01-01,1951-12-31,,1,1
12486,10869,68,1947-01-01,1947-12-31,,1,1
12487,10869,28,1947-01-01,1951-12-31,,1,1
12488,10872,73,1964-01-01,1967-12-31,,1,1
12489,10872,4,1967-01-01,1968-12-31,,1,1
12490,10872,13,1968-01-01,1969-12-31,,1,1
12491,10873,42,1967-01-01,1970-12-31,,1,1
12492,10877,177,1964-01-01,1967-12-31,,1,1
12493,10880,31,1955-01-01,1955-12-31,,1,1
12494,10880,29,1954-01-01,1954-12-31,,1,1
12495,10880,4,1959-01-01,1962-12-31,,1,1
12496,10880,4,1962-01-01,1964-12-31,,1,1
12497,10880,81,1957-01-01,1959-12-31,,1,1
12498,10881,68,1947-01-01,1951-12-31,,1,1
12499,10882,19,1974-01-01,1976-12-31,,1,1
12500,10882,73,1949-01-01,1950-12-31,,1,1
12501,10882,231,1964-01-01,1965-12-31,,1,1
12502,10882,19,1965-01-01,1967-12-31,,1,1
12503,10882,1,1967-01-01,1970-04-29,,1,1
12504,10883,73,1950-01-01,1951-12-31,,1,1
12505,10885,57,1959-01-01,1964-12-31,,1,1
12506,10887,73,1950-01-01,1951-12-31,,1,1
12507,10887,73,1964-01-01,1967-12-31,,1,1
12508,10889,39,1964-10-15,1966-03-10,,1,1
12509,10889,22,1966-01-01,1967-12-31,,1,1
12510,10890,128,1950-01-01,1951-12-31,,1,1
12511,10890,87,1951-01-01,1954-12-31,,1,1
12512,10890,106,1964-10-15,1968-12-31,,1,1
12513,10890,250,1968-01-01,1969-12-31,,1,1
12514,10891,186,1940-01-01,1940-12-31,,1,1
12515,10891,102,1940-01-01,1940-12-31,,1,1
12516,10896,22,1962-01-01,1964-12-31,,1,1
12517,10896,13,1955-01-01,1957-12-31,,1,1
12518,10896,4,1954-01-01,1955-12-31,,1,1
12519,10897,4,1952-01-01,1952-12-31,,1,1
12520,10897,97,1952-01-01,1955-12-31,,1,1
12521,10897,183,1955-05-26,1957-12-31,,1,1
12522,10897,55,1957-01-01,1959-12-31,,1,1
12523,10897,6,1959-01-01,1961-12-31,,1,1
12524,10897,20,1961-01-01,1962-12-31,,1,1
12525,10897,1,1962-01-01,1964-09-25,,1,1
12526,10897,19,1970-06-18,1972-12-31,,1,1
12527,10898,73,1950-01-01,1951-12-31,,1,1
12528,10899,73,1951-01-01,1951-12-31,,1,1
12529,10899,128,1951-01-01,1952-12-31,,1,1
12530,10899,5,1952-01-01,1955-12-31,,1,1
12531,10899,29,1955-01-01,1957-12-31,,1,1
12532,10899,31,1957-01-01,1959-12-31,,1,1
12533,10899,73,1959-01-01,1960-12-31,,1,1
12534,10899,73,1960-01-01,1962-12-31,,1,1
12535,10902,95,1964-01-01,1966-12-31,,1,1
12536,10906,2,1970-06-19,1974-03-03,,0,0
12537,10906,251,1963-01-01,1964-09-25,,1,1
12538,10906,37,1960-01-01,1963-12-31,,1,1
12539,10906,103,1959-10-08,1960-12-31,,1,1
12540,10906,93,1955-01-01,1959-12-31,,1,1
12541,10906,52,1992-01-01,2001-12-31,,1,1
12542,10906,91,1974-01-01,1975-12-31,,1,1
12543,10906,91,1965-01-01,1970-12-31,,1,1
12544,10907,4,1960-01-01,1961-12-31,,1,1
12545,10907,26,1961-01-01,1962-12-31,,1,1
12546,10907,4,1962-01-01,1964-12-31,,1,1
12547,10907,73,1952-01-01,1953-12-31,,1,1
12548,10907,52,1987-01-01,1992-12-31,,1,1
12549,10908,73,1952-01-01,1953-12-31,,1,1
12550,10908,183,1957-01-01,1959-09-18,,1,1
12551,10908,176,1955-01-01,1957-12-31,,1,1
